class,cliff,zov,objA,objB,scene
並排有縫,64.23858601470833,1.0,gelatin_box,potted_meat_can,occ5_scene0013
同物過切,14.239852378985507,0.1111111111111111,tomato_soup_can,tomato_soup_can,occ5_scene0013
同物過切,11.160225936997946,1.0,potted_meat_can,potted_meat_can,occ5_scene0013
並排有縫,37.392533422574246,0.8666666666666667,peach,softball,occ5_scene0014
並排有縫,62.041540008450056,1.0,tennis_ball,softball,occ5_scene0014
同物過切,61.40360931641553,1.0,tennis_ball,tennis_ball,occ5_scene0014
並排有縫,114.14533568634123,0.8571428571428571,softball,rubiks_cube,occ5_scene0014
並排有縫,114.14533568634123,1.0,tennis_ball,rubiks_cube,occ5_scene0014
並排有縫,63.29983974350506,1.0,softball,tennis_ball,occ5_scene0014
並排相觸,15.30907255243208,1.0,gelatin_box,large_marker,occ5_scene0015
並排有縫,122.88807542708157,1.0,pudding_box,bleach_cleanser,occ5_scene0015
並排有縫,105.63711660913671,0.7142857142857143,pudding_box,bleach_cleanser,occ5_scene0015
並排有縫,22.755445378588604,1.0,pudding_box,cups,occ5_scene0015
同物過切,7.142850040080417,0.0,bleach_cleanser,bleach_cleanser,occ5_scene0015
同物過切,7.566561124453086,0.0,bleach_cleanser,bleach_cleanser,occ5_scene0015
並排有縫,122.88807542708157,0.6428571428571429,pudding_box,bleach_cleanser,occ5_scene0015
同物過切,6.686863246457508,1.0,bleach_cleanser,bleach_cleanser,occ5_scene0015
同物過切,44.96708434079446,0.5,bleach_cleanser,bleach_cleanser,occ5_scene0015
並排有縫,149.6660366457767,1.0,bleach_cleanser,cups,occ5_scene0015
並排有縫,151.13148575401692,0.0,pudding_box,bleach_cleanser,occ5_scene0015
同物過切,17.224005033194544,1.0,bleach_cleanser,bleach_cleanser,occ5_scene0015
並排有縫,6.83081448525763,0.0,pudding_box,bleach_cleanser,occ5_scene0015
並排有縫,102.51054340704171,1.0,pudding_box,bleach_cleanser,occ5_scene0015
並排有縫,169.4168518494762,1.0,pudding_box,bleach_cleanser,occ5_scene0015
同物過切,18.546129399119536,0.0,bleach_cleanser,bleach_cleanser,occ5_scene0015
並排有縫,238.98762222684007,0.0,bleach_cleanser,pudding_box,occ5_scene0015
並排有縫,211.83733386483812,1.0,bleach_cleanser,pudding_box,occ5_scene0015
並排有縫,90.1056538386653,0.6363636363636364,bleach_cleanser,pudding_box,occ5_scene0015
並排有縫,166.55028971148593,0.5454545454545454,bleach_cleanser,pudding_box,occ5_scene0015
並排有縫,239.48940555640053,0.0,bleach_cleanser,cups,occ5_scene0015
並排有縫,230.32719564581782,0.0,bleach_cleanser,cups,occ5_scene0015
並排有縫,92.92154446530931,1.0,medium_clamp,pear,occ5_scene0016
並排有縫,92.92154446530931,1.0,medium_clamp,pear,occ5_scene0016
並排有縫,52.39420859353244,1.0,pear,peach,occ5_scene0016
並排有縫,31.441305311676707,0.6666666666666666,pear,orange,occ5_scene0016
並排有縫,58.03998834605183,0.8333333333333334,pear,peach,occ5_scene0016
同物過切,8.064658627197296,1.0,rubiks_cube,rubiks_cube,occ5_scene0017
並排有縫,78.17684854510054,1.0,rubiks_cube,gelatin_box,occ5_scene0017
並排有縫,64.25033424472953,1.0,rubiks_cube,gelatin_box,occ5_scene0017
並排有縫,17.807836654305742,0.9090909090909091,gelatin_box,pear,occ5_scene0017
同物過切,4.210628905850111,1.0,fork,fork,occ5_scene0017
並排有縫,74.91867318805379,1.0,pear,cups,occ5_scene0017
並排有縫,78.34865541878233,0.7777777777777778,bleach_cleanser,cups,occ5_scene0018
並排有縫,78.34865541878233,0.0,bleach_cleanser,cups,occ5_scene0018
同物過切,48.989957891768384,0.5555555555555556,bleach_cleanser,bleach_cleanser,occ5_scene0018
並排有縫,122.69072089790001,1.0,cups,pear,occ5_scene0018
並排有縫,20.60346343990316,0.7,bleach_cleanser,strawberry,occ5_scene0018
並排有縫,20.60346343990316,0.0,bleach_cleanser,strawberry,occ5_scene0018
同物過切,7.072679973522122,0.5217391304347826,bleach_cleanser,bleach_cleanser,occ5_scene0018
並排有縫,54.749138433868794,0.7,strawberry,bleach_cleanser,occ5_scene0018
並排有縫,221.65212308031104,0.0,bleach_cleanser,cups,occ5_scene0018
並排有縫,222.43437153843692,0.0,cups,bleach_cleanser,occ5_scene0018
並排有縫,155.0150791610927,0.0,bleach_cleanser,strawberry,occ5_scene0018
並排有縫,9.18338402838048,1.0,pear,tomato_soup_can,occ5_scene0019
並排有縫,109.14550450355966,1.0,mug,medium_clamp,occ5_scene0020
並排有縫,120.51307235463693,1.0,cups,pudding_box,occ5_scene0020
並排有縫,7.496117306154071,1.0,cups,medium_clamp,occ5_scene0020
並排有縫,127.40320753664953,1.0,cups,pudding_box,occ5_scene0020
並排有縫,86.86119284577853,1.0,medium_clamp,cups,occ5_scene0020
同物過切,8.660044912821796,0.14285714285714285,potted_meat_can,potted_meat_can,stack3_scene0002
同物過切,6.0372851587349174,0.14285714285714285,potted_meat_can,potted_meat_can,stack3_scene0002
並排有縫,116.57303820950366,0.0,potted_meat_can,gelatin_box,stack3_scene0002
並排有縫,138.84062109789252,1.0,potted_meat_can,tennis_ball,stack3_scene0003
並排有縫,131.62172781393417,0.0,potted_meat_can,tennis_ball,stack3_scene0003
同物過切,12.266670712621064,0.14285714285714285,potted_meat_can,potted_meat_can,stack3_scene0003
同物過切,7.0720386062133045,0.14285714285714285,potted_meat_can,potted_meat_can,stack3_scene0003
同物過切,12.07135102015988,0.0,sugar_box,sugar_box,stack3_scene0004
同物過切,11.053840033962427,0.25,sugar_box,sugar_box,stack3_scene0004
同物過切,11.03659757268105,0.0,sugar_box,sugar_box,stack3_scene0004
同物過切,11.55326780558359,0.0,sugar_box,sugar_box,stack3_scene0004
相疊on,10.220469448334146,0.14285714285714285,gelatin_box,foam_brick,stack3_scene0005
相疊on,11.033378275371097,0.36363636363636365,tuna_fish_can,tomato_soup_can,stack3_scene0006
並排有縫,172.54265776129213,1.0,tomato_soup_can,bleach_cleanser,stack3_scene0006
並排有縫,14.591967595280753,0.0,tomato_soup_can,bleach_cleanser,stack3_scene0006
並排有縫,88.9523434527515,1.0,tomato_soup_can,bleach_cleanser,stack3_scene0006
同物過切,12.219875765320698,1.0,bleach_cleanser,bleach_cleanser,stack3_scene0006
同物過切,6.686863246457619,0.0,bleach_cleanser,bleach_cleanser,stack3_scene0006
同物過切,45.37160454076499,0.25,bleach_cleanser,bleach_cleanser,stack3_scene0006
同物過切,9.57330446184168,0.4,tomato_soup_can,tomato_soup_can,stack3_scene0006
並排有縫,177.1071793220386,0.0,tomato_soup_can,bleach_cleanser,stack3_scene0006
並排有縫,181.33770070775884,1.0,tomato_soup_can,bleach_cleanser,stack3_scene0006
同物過切,9.570085164531395,0.0,bleach_cleanser,bleach_cleanser,stack3_scene0006
相疊on,11.160836941668917,0.0,tuna_fish_can,tomato_soup_can,stack3_scene0006
同物過切,28.05536463697339,0.0,bleach_cleanser,bleach_cleanser,stack3_scene0006
並排有縫,169.5979766489935,0.4117647058823529,cracker_box,cups,stack3_scene0007
並排有縫,169.5979766489935,1.0,cracker_box,cups,stack3_scene0007
並排有縫,188.77701815683383,0.0,cracker_box,cups,stack3_scene0007
並排有縫,149.72536264391346,0.8823529411764706,cracker_box,cups,stack3_scene0007
同物過切,3.8099418557909215,0.9259259259259259,cracker_box,cracker_box,stack3_scene0007
同物過切,5.005114512946718,1.0,cups,cups,stack3_scene0007
同物過切,11.017712511661294,0.14285714285714285,potted_meat_can,potted_meat_can,stack3_scene0009
同物過切,4.10298471398235,0.8928571428571429,cracker_box,cracker_box,stack3_scene0010
並排有縫,162.5878703782332,1.0,cracker_box,master_chef_can,stack3_scene0010
並排有縫,165.7546120893996,0.19047619047619047,cracker_box,master_chef_can,stack3_scene0010
同物過切,10.659717961001359,0.5,master_chef_can,master_chef_can,stack3_scene0010
相疊on,10.004913488455113,0.2,tuna_fish_can,tomato_soup_can,stack3_scene0011
同物過切,53.7100368606368,0.8333333333333334,tomato_soup_can,tomato_soup_can,stack3_scene0011
同物過切,11.088488887988245,0.3333333333333333,potted_meat_can,potted_meat_can,stack3_scene0012
同物過切,16.257873410960634,0.1111111111111111,potted_meat_can,potted_meat_can,stack3_scene0012
相疊on,9.572910454112126,0.5,sponge,foam_brick,stack3_scene0013
相疊on,13.661017965845623,0.21052631578947367,master_chef_can,tomato_soup_can,stack3_scene0014
同物過切,65.80209818356623,0.5,tomato_soup_can,tomato_soup_can,stack3_scene0014
相疊on,50.58406325680432,0.0,master_chef_can,tomato_soup_can,stack3_scene0014
並排有縫,227.20118129424094,0.0,orange,tomato_soup_can,stack3_scene0014
相疊on,9.162025721796363,0.25,gelatin_box,foam_brick,stack3_scene0015
相疊on,10.085398992376428,0.45454545454545453,tuna_fish_can,tomato_soup_can,stack3_scene0016
並排有縫,106.52054299839686,0.45454545454545453,pudding_box,tomato_soup_can,stack3_scene0016
同物過切,26.339251355234182,0.8,tomato_soup_can,tomato_soup_can,stack3_scene0016
並排有縫,16.117530821975137,1.0,master_chef_can,baseball,stack3_scene0017
相疊on,19.399869564927936,0.21052631578947367,master_chef_can,tomato_soup_can,stack3_scene0017
同物過切,66.98798764893016,0.5,tomato_soup_can,tomato_soup_can,stack3_scene0017
相疊on,41.25796134411452,0.0,master_chef_can,tomato_soup_can,stack3_scene0017
並排有縫,4.496194634029949,0.0,tomato_soup_can,baseball,stack3_scene0017
同物過切,15.489637388738142,0.0,sugar_box,sugar_box,stack3_scene0018
同物過切,9.161629165277574,0.0,sugar_box,sugar_box,stack3_scene0018
相疊on,50.01037012764054,0.2,wood_block,foam_brick,stack3_scene0019
並排有縫,197.11038444104528,1.0,wood_block,mug,stack3_scene0019
並排有縫,220.40062984373037,0.0,mug,foam_brick,stack3_scene0019
相疊on,150.32733791257883,0.18181818181818182,wood_block,foam_brick,stack3_scene0019
同物過切,7.068819308903906,1.0,tuna_fish_can,tuna_fish_can,stack3_scene0020
並排有縫,2.5025572564735254,1.0,tuna_fish_can,cups,stack3_scene0020
並排有縫,136.32130277684513,1.0,wood_block,racquetball,stack4_scene0001
並排有縫,194.93862510085782,1.0,wood_block,cups,stack4_scene0001
並排有縫,154.27589532232778,1.0,racquetball,wood_block,stack4_scene0001
同物過切,44.29043404265151,0.2857142857142857,wood_block,wood_block,stack4_scene0001
同物過切,2.4206954162712124,0.2857142857142857,wood_block,wood_block,stack4_scene0001
並排有縫,190.65089715962165,0.0,racquetball,wood_block,stack4_scene0001
同物過切,90.88493515233402,0.2857142857142857,wood_block,wood_block,stack4_scene0001
相疊on,7.162524606952436,0.46153846153846156,tuna_fish_can,tomato_soup_can,stack4_scene0002
同物過切,8.599297963591656,0.25,tomato_soup_can,tomato_soup_can,stack4_scene0002
相疊on,35.72354530590094,0.0,tuna_fish_can,tomato_soup_can,stack4_scene0002
相疊on,9.265267042500014,0.2,pudding_box,master_chef_can,stack4_scene0003
並排有縫,181.80670665359878,0.5714285714285714,master_chef_can,apple,stack4_scene0003
並排有縫,10.881965454856624,0.0,apple,master_chef_can,stack4_scene0003
同物過切,13.497668485316193,0.9090909090909091,apple,apple,stack4_scene0003
同物過切,13.656749774617062,0.9565217391304348,wood_block,wood_block,stack4_scene0004
並排有縫,158.90924553655842,0.36,wood_block,bleach_cleanser,stack4_scene0004
同物過切,2.841500819272369,0.0,bleach_cleanser,bleach_cleanser,stack4_scene0004
同物過切,50.168866681835006,0.3,bleach_cleanser,bleach_cleanser,stack4_scene0004
並排有縫,98.39612033669965,1.0,wood_block,bleach_cleanser,stack4_scene0004
同物過切,11.160836941668473,1.0,bleach_cleanser,bleach_cleanser,stack4_scene0004
並排有縫,32.77417559683875,0.0,bleach_cleanser,wood_block,stack4_scene0004
並排有縫,32.77417559683875,0.0,bleach_cleanser,wood_block,stack4_scene0004
同物過切,32.77417559683875,0.0,bleach_cleanser,bleach_cleanser,stack4_scene0004
並排有縫,91.01623684451843,0.0,bleach_cleanser,wood_block,stack4_scene0004
並排有縫,91.01623684451843,0.0,bleach_cleanser,wood_block,stack4_scene0004
同物過切,91.01623684451843,1.0,bleach_cleanser,bleach_cleanser,stack4_scene0004
同物過切,10.000244646566792,0.0,bleach_cleanser,bleach_cleanser,stack4_scene0004
同物過切,10.000244646566792,0.0,bleach_cleanser,bleach_cleanser,stack4_scene0004
同物過切,6.251829541265019,1.0,fork,fork,stack4_scene0005
相疊on,11.02157532360755,0.3333333333333333,gelatin_box,tomato_soup_can,stack4_scene0006
相疊on,11.02157532360755,0.25,gelatin_box,tomato_soup_can,stack4_scene0006
並排有縫,167.99612051049846,0.6842105263157895,tomato_soup_can,cups,stack4_scene0006
並排有縫,181.87862253688223,0.0,cups,tomato_soup_can,stack4_scene0006
同物過切,13.32535936613779,0.5,tomato_soup_can,tomato_soup_can,stack4_scene0006
相疊on,31.883104348228905,0.0,gelatin_box,tomato_soup_can,stack4_scene0006
相疊on,31.883104348228905,0.0,gelatin_box,tomato_soup_can,stack4_scene0006
相疊on,12.074570317470169,0.14285714285714285,sponge,sugar_box,stack4_scene0007
相疊on,8.07930711049709,0.2857142857142857,sponge,sugar_box,stack4_scene0007
同物過切,57.012985966746626,0.3076923076923077,sugar_box,sugar_box,stack4_scene0007
同物過切,29.142014454265897,0.0,sugar_box,sugar_box,stack4_scene0007
並排有縫,24.636070727861295,0.0,sugar_box,tomato_soup_can,stack4_scene0007
相疊on,13.926694360630654,0.0,sponge,sugar_box,stack4_scene0007
並排有縫,240.363526452397,0.7142857142857143,sponge,lemon,stack4_scene0007
相疊on,10.001390644553275,0.0,sponge,sugar_box,stack4_scene0007
同物過切,20.91731846527356,0.0,sugar_box,sugar_box,stack4_scene0007
同物過切,19.82027084982002,0.0,sugar_box,sugar_box,stack4_scene0007
同物過切,157.99869182225845,1.0,sugar_box,sugar_box,stack4_scene0007
同物過切,95.98382260313365,1.0,master_chef_can,master_chef_can,stack4_scene0008
並排有縫,187.9518108819387,1.0,master_chef_can,orange,stack4_scene0008
並排有縫,117.86550759384606,1.0,cups,master_chef_can,stack4_scene0008
並排有縫,175.0064753260232,1.0,mustard_bottle,knife,stack4_scene0009
並排有縫,177.61979156536728,0.0,mustard_bottle,knife,stack4_scene0009
相疊on,10.092612763964981,0.4166666666666667,pudding_box,master_chef_can,stack4_scene0009
同物過切,4.618957799274456,1.0,knife,knife,stack4_scene0009
並排有縫,160.27825950227415,1.0,mustard_bottle,pudding_box,stack4_scene0009
並排有縫,153.1849711473789,1.0,mustard_bottle,master_chef_can,stack4_scene0009
同物過切,48.39397285575004,1.0,mustard_bottle,mustard_bottle,stack4_scene0009
並排有縫,15.049193638655145,1.0,mustard_bottle,master_chef_can,stack4_scene0009
同物過切,27.633653507443068,0.2,master_chef_can,master_chef_can,stack4_scene0009
相疊on,20.628193261707175,0.5,master_chef_can,tuna_fish_can,stack4_scene0010
同物過切,50.466951106798675,1.0,master_chef_can,master_chef_can,stack4_scene0010
並排有縫,10.716391990735287,1.0,lemon,master_chef_can,stack4_scene0010
同物過切,7.070750887289723,1.0,master_chef_can,master_chef_can,stack4_scene0010
並排有縫,151.4215343945261,1.0,master_chef_can,lemon,stack4_scene0010
並排有縫,155.36362244626514,0.0,tuna_fish_can,lemon,stack4_scene0010
相疊on,20.793688087525336,0.21052631578947367,master_chef_can,tomato_soup_can,stack4_scene0011
並排有縫,148.88194551351407,1.0,master_chef_can,peach,stack4_scene0011
並排有縫,141.3017155978993,0.3333333333333333,peach,master_chef_can,stack4_scene0011
同物過切,34.4858205961034,0.8,tomato_soup_can,tomato_soup_can,stack4_scene0011
相疊on,34.13755116354476,0.0,master_chef_can,tomato_soup_can,stack4_scene0011
相疊on,13.937222175693265,0.3333333333333333,gelatin_box,tomato_soup_can,stack4_scene0012
相疊on,13.937222175693265,0.3333333333333333,gelatin_box,tomato_soup_can,stack4_scene0012
並排有縫,139.1362448612753,0.3333333333333333,tomato_soup_can,banana,stack4_scene0012
並排有縫,217.3414132981838,0.0,tomato_soup_can,spoon,stack4_scene0012
並排有縫,217.34141329818388,0.0,tomato_soup_can,spoon,stack4_scene0012
同物過切,8.619253056035493,0.3333333333333333,tomato_soup_can,tomato_soup_can,stack4_scene0012
並排有縫,141.26668538470477,0.0,tomato_soup_can,banana,stack4_scene0012
相疊on,33.803799968186055,0.0,gelatin_box,tomato_soup_can,stack4_scene0012
相疊on,33.803799968186055,0.0,gelatin_box,tomato_soup_can,stack4_scene0012
並排有縫,90.97885432494147,0.0,pear,cracker_box,stack4_scene0013
並排有縫,110.02903518305534,1.0,pear,cracker_box,stack4_scene0013
並排有縫,106.4938207042767,0.7142857142857143,pear,cracker_box,stack4_scene0013
同物過切,6.315712547570074,0.375,cups,cups,stack4_scene0013
並排有縫,163.89678628144858,0.0,cups,cracker_box,stack4_scene0013
並排有縫,163.89678628144858,1.0,cups,cracker_box,stack4_scene0013
同物過切,7.393708428745539,0.9259259259259259,cracker_box,cracker_box,stack4_scene0013
並排有縫,161.4216474865643,0.0,cups,cracker_box,stack4_scene0013
並排有縫,161.4216474865643,1.0,cups,cracker_box,stack4_scene0013
並排有縫,170.26263060202018,0.0,cracker_box,cups,stack4_scene0013
並排有縫,170.26263060202018,1.0,cracker_box,cups,stack4_scene0013
同物過切,8.578282522834769,0.3076923076923077,sugar_box,sugar_box,stack4_scene0014
並排有縫,185.6527300968161,1.0,pitcher_base,sponge,stack4_scene0014
並排有縫,178.5997216896001,1.0,pitcher_base,sugar_box,stack4_scene0014
並排有縫,14.329616035871851,1.0,pitcher_base,sugar_box,stack4_scene0014
相疊on,14.624682696750767,0.15384615384615385,sponge,sugar_box,stack4_scene0014
同物過切,15.766532910490294,0.0,sugar_box,sugar_box,stack4_scene0014
相疊on,2.498046558319089,0.8571428571428571,sponge,sugar_box,stack4_scene0014
並排有縫,170.75692002869053,1.0,sponge,rubiks_cube,stack4_scene0014
並排有縫,170.7569200286906,0.0,sugar_box,rubiks_cube,stack4_scene0014
同物過切,65.8012427770246,0.75,tomato_soup_can,tomato_soup_can,stack4_scene0015
同物過切,12.529697201524026,0.4,sugar_box,sugar_box,stack4_scene0016
並排有縫,128.47816348892277,1.0,banana,sugar_box,stack4_scene0016
並排有縫,116.6280358243436,0.8888888888888888,banana,sugar_box,stack4_scene0016
同物過切,8.753173166023643,0.06666666666666667,sugar_box,sugar_box,stack4_scene0016
同物過切,2.1654707366222103,0.9230769230769231,sugar_box,sugar_box,stack4_scene0016
並排有縫,153.13186713962224,0.0,sugar_box,cups,stack4_scene0016
並排有縫,84.73980455410118,1.0,sugar_box,cups,stack4_scene0016
相疊on,15.576884485527298,0.25,master_chef_can,foam_brick,stack4_scene0017
並排有縫,181.11908099732432,0.5185185185185185,master_chef_can,cracker_box,stack4_scene0017
並排有縫,181.11908099732432,1.0,master_chef_can,cracker_box,stack4_scene0017
並排有縫,165.31484303161403,0.8709677419354839,master_chef_can,cracker_box,stack4_scene0017
並排有縫,196.13503885103097,1.0,foam_brick,cracker_box,stack4_scene0017
並排有縫,196.13503885103097,0.3333333333333333,foam_brick,cracker_box,stack4_scene0017
並排有縫,171.8130423590657,1.0,foam_brick,cracker_box,stack4_scene0017
同物過切,10.588838764838515,0.8888888888888888,cracker_box,cracker_box,stack4_scene0017
並排有縫,134.64459098785863,0.3333333333333333,cracker_box,master_chef_can,stack4_scene0017
同物過切,10.588838764838515,0.875,cracker_box,cracker_box,stack4_scene0017
並排有縫,134.64459098785863,1.0,cracker_box,master_chef_can,stack4_scene0017
同物過切,4.850866414772617,0.9523809523809523,cracker_box,cracker_box,stack4_scene0017
並排有縫,188.80409271007514,1.0,master_chef_can,golf_ball,stack4_scene0017
相疊on,12.068131722849929,0.3333333333333333,tuna_fish_can,tomato_soup_can,stack4_scene0018
並排有縫,138.96777477446915,1.0,tomato_soup_can,cracker_box,stack4_scene0018
並排有縫,123.51168606897788,0.5454545454545454,tomato_soup_can,cracker_box,stack4_scene0018
並排有縫,123.51168606897788,0.7727272727272727,tomato_soup_can,cracker_box,stack4_scene0018
同物過切,165.58149637623978,0.9259259259259259,cracker_box,cracker_box,stack4_scene0018
並排有縫,153.20065367428458,1.0,tomato_soup_can,cracker_box,stack4_scene0018
並排有縫,153.20065367428458,0.5,tomato_soup_can,cracker_box,stack4_scene0018
相疊on,17.991040422255857,0.0,tuna_fish_can,tomato_soup_can,stack4_scene0018
同物過切,24.319496884930317,0.9166666666666666,tomato_soup_can,tomato_soup_can,stack4_scene0018
同物過切,8.015804462759402,1.0,foam_brick,foam_brick,stack4_scene0018
同物過切,73.73143086340094,0.5454545454545454,wood_block,wood_block,stack4_scene0019
同物過切,79.92693661055483,0.0,wood_block,wood_block,stack4_scene0019
同物過切,12.989456364560281,0.45454545454545453,potted_meat_can,potted_meat_can,stack4_scene0020
並排有縫,137.6560763804424,0.7272727272727273,potted_meat_can,cups,stack4_scene0020
並排有縫,113.47116264663958,1.0,potted_meat_can,cups,stack4_scene0020
同物過切,12.984416479160599,1.0,potted_meat_can,potted_meat_can,stack4_scene0020
並排有縫,170.52667813633892,0.2222222222222222,cracker_box,apple,stack5_scene0001
同物過切,2.85673382585907,0.3333333333333333,cracker_box,cracker_box,stack5_scene0001
並排有縫,192.27205214629757,0.0,cracker_box,apple,stack5_scene0001
並排有縫,192.27205214629757,1.0,cracker_box,apple,stack5_scene0001
並排有縫,225.0710279995788,0.0,cracker_box,flat_screwdriver,stack5_scene0001
並排有縫,225.0710279995788,1.0,cracker_box,flat_screwdriver,stack5_scene0001
並排有縫,243.83044060443405,1.0,master_chef_can,flat_screwdriver,stack5_scene0001
同物過切,3.3406995821107186,0.38461538461538464,cracker_box,cracker_box,stack5_scene0001
同物過切,13.08054022698386,0.25,master_chef_can,master_chef_can,stack5_scene0001
並排有縫,216.93074051556582,0.0,flat_screwdriver,master_chef_can,stack5_scene0001
並排有縫,170.79929485007125,0.047619047619047616,cracker_box,master_chef_can,stack5_scene0001
並排有縫,170.79929485007125,1.0,cracker_box,master_chef_can,stack5_scene0001
同物過切,8.624452625925262,1.0,master_chef_can,master_chef_can,stack5_scene0002
同物過切,14.578302299874803,0.7777777777777778,cups,cups,stack5_scene0002
同物過切,13.07587812897304,0.6,bleach_cleanser,bleach_cleanser,stack5_scene0002
並排有縫,167.43449184011462,1.0,master_chef_can,bleach_cleanser,stack5_scene0002
並排有縫,161.47744371950225,0.9,master_chef_can,bleach_cleanser,stack5_scene0002
並排有縫,174.04609284257256,1.0,master_chef_can,bleach_cleanser,stack5_scene0002
同物過切,14.380182906890099,0.0,bleach_cleanser,bleach_cleanser,stack5_scene0002
同物過切,9.65792542845545,1.0,bleach_cleanser,bleach_cleanser,stack5_scene0002
同物過切,8.641445353775982,0.125,sugar_box,sugar_box,stack5_scene0004
同物過切,19.627353925019612,0.0,sugar_box,sugar_box,stack5_scene0004
同物過切,10.265151046770773,0.375,sugar_box,sugar_box,stack5_scene0004
並排有縫,159.95634923255088,0.8,sugar_box,large_clamp,stack5_scene0004
並排有縫,159.95634923255088,1.0,sugar_box,large_clamp,stack5_scene0004
並排有縫,199.76985828555416,1.0,sugar_box,large_clamp,stack5_scene0004
並排有縫,216.22630153886382,0.0,sugar_box,large_clamp,stack5_scene0004
同物過切,28.423298793255782,0.9230769230769231,sugar_box,sugar_box,stack5_scene0004
同物過切,28.423298793255782,1.0,sugar_box,sugar_box,stack5_scene0004
並排有縫,123.8982139486523,1.0,apple,strawberry,stack5_scene0004
同物過切,58.03390232296929,1.0,sugar_box,sugar_box,stack5_scene0004
同物過切,58.03390232296929,1.0,sugar_box,sugar_box,stack5_scene0004
同物過切,4.086151674929103,0.5,rubiks_cube,rubiks_cube,stack5_scene0005
相疊on,13.667272556046509,0.4444444444444444,pudding_box,tuna_fish_can,stack5_scene0005
並排有縫,20.869252195856337,1.0,pudding_box,cups,stack5_scene0005
並排有縫,134.66091145329506,0.4444444444444444,tuna_fish_can,cups,stack5_scene0005
同物過切,5.573609060136486,0.6666666666666666,cups,cups,stack5_scene0005
並排有縫,106.22097367834519,1.0,rubiks_cube,pudding_box,stack5_scene0005
並排有縫,148.51876970204313,0.7777777777777778,tuna_fish_can,cups,stack5_scene0005
並排有縫,137.30766614435578,1.0,sugar_box,tennis_ball,stack5_scene0006
同物過切,9.369119944113459,0.0,sugar_box,sugar_box,stack5_scene0006
並排有縫,156.99440448931674,0.0,sugar_box,tennis_ball,stack5_scene0006
並排有縫,122.33613081061323,0.9230769230769231,sugar_box,tennis_ball,stack5_scene0006
並排有縫,7.7292704342210286,0.8461538461538461,sugar_box,bowl,stack5_scene0006
並排有縫,11.827058779398492,1.0,bowl,sugar_box,stack5_scene0006
同物過切,9.998674562627375,0.26666666666666666,sugar_box,sugar_box,stack5_scene0006
同物過切,28.057865660875834,0.0,sugar_box,sugar_box,stack5_scene0007
同物過切,18.56577244715693,0.0,sugar_box,sugar_box,stack5_scene0007
同物過切,6.121968486828999,0.2,tuna_fish_can,tuna_fish_can,stack5_scene0007
並排有縫,190.26168110571285,0.0,sugar_box,tuna_fish_can,stack5_scene0007
並排有縫,212.12766094777928,0.0,sugar_box,tuna_fish_can,stack5_scene0007
並排有縫,257.255961917446,0.0,sugar_box,apple,stack5_scene0007
同物過切,75.19598764188723,0.0,sugar_box,sugar_box,stack5_scene0007
並排有縫,115.90073492413423,1.0,cups,tuna_fish_can,stack5_scene0008
並排有縫,65.58803731271983,0.0,tomato_soup_can,potted_meat_can,stack5_scene0008
相疊on,8.416086646172548,1.0,tuna_fish_can,tomato_soup_can,stack5_scene0008
並排有縫,6.361440703839316,1.0,tomato_soup_can,potted_meat_can,stack5_scene0008
並排有縫,228.6994561272392,1.0,tomato_soup_can,golf_ball,stack5_scene0008
同物過切,12.355173000457686,0.2857142857142857,potted_meat_can,potted_meat_can,stack5_scene0008
同物過切,64.32260178619065,0.625,tomato_soup_can,tomato_soup_can,stack5_scene0008
相疊on,15.406347345232053,0.0,tomato_soup_can,tuna_fish_can,stack5_scene0008
並排有縫,188.64335281866917,1.0,knife,potted_meat_can,stack5_scene0009
並排有縫,188.08399011807742,0.0,knife,potted_meat_can,stack5_scene0009
並排有縫,116.86322837370336,1.0,wood_block,potted_meat_can,stack5_scene0009
並排有縫,115.24660023080702,1.0,wood_block,potted_meat_can,stack5_scene0009
同物過切,12.53127392142489,0.25,potted_meat_can,potted_meat_can,stack5_scene0009
同物過切,63.11227517693881,0.5,wood_block,wood_block,stack5_scene0009
同物過切,3.414336269528584,1.0,knife,knife,stack5_scene0009
同物過切,9.570085164531283,0.25,potted_meat_can,potted_meat_can,stack5_scene0009
並排有縫,128.02997575579832,0.0,potted_meat_can,knife,stack5_scene0009
並排有縫,203.89591027506978,0.0,potted_meat_can,wood_block,stack5_scene0009
同物過切,11.005113861024295,0.16666666666666666,potted_meat_can,potted_meat_can,stack5_scene0010
同物過切,6.122831083102076,1.0,potted_meat_can,potted_meat_can,stack5_scene0010
同物過切,8.532112419743388,0.16666666666666666,potted_meat_can,potted_meat_can,stack5_scene0010
同物過切,18.108109953945405,0.0,potted_meat_can,potted_meat_can,stack5_scene0010
相疊on,11.728599427349273,0.5,foam_brick,sponge,stack5_scene0011
並排有縫,144.40279558599434,0.5,foam_brick,padlock,stack5_scene0011
並排有縫,214.91824516454255,1.0,wood_block,foam_brick,stack5_scene0011
並排有縫,223.56259743597823,1.0,wood_block,sponge,stack5_scene0011
同物過切,29.140337038153053,0.625,wood_block,wood_block,stack5_scene0011
並排有縫,238.55917597519678,1.0,foam_brick,wood_block,stack5_scene0011
並排有縫,226.06250762694714,1.0,sponge,wood_block,stack5_scene0011
同物過切,7.15924313603636,1.0,tennis_ball,tennis_ball,stack5_scene0011
並排有縫,187.14639376667316,0.0,wood_block,foam_brick,stack5_scene0011
