scene,view,objA,objB,same,clipcos,drgb,dhist,dtex
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.463,19.7,0.92,179.0
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.444,39.0,0.936,197.8
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.4,73.9,0.846,141.9
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.459,45.5,0.894,211.2
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.459,54.4,0.969,219.0
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.415,53.1,0.902,168.8
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.401,40.5,0.95,219.1
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.405,72.1,0.997,198.2
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.425,60.2,0.94,187.9
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.552,36.5,0.837,36.8
stack5_scene0015,view_el45_az225,wood_block,bleach_cleanser,0,0.553,74.6,0.976,26.2
stack5_scene0015,view_el45_az225,wood_block,bleach_cleanser,0,0.318,68.1,0.901,10.6
stack5_scene0015,view_el45_az225,wood_block,tennis_ball,0,0.399,46.6,0.962,71.8
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.46,51.9,0.814,45.8
stack5_scene0015,view_el45_az225,wood_block,pear,0,0.362,68.0,0.997,8.4
stack5_scene0015,view_el45_az225,wood_block,tennis_ball,0,0.377,165.7,0.992,0.5
stack5_scene0015,view_el45_az225,wood_block,tennis_ball,0,0.422,90.7,0.968,33.6
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.519,37.6,0.917,28.3
stack5_scene0015,view_el45_az225,wood_block,pear,0,0.406,69.1,0.983,52.5
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.51,29.9,0.844,44.0
stack5_scene0015,view_el45_az225,wood_block,bleach_cleanser,0,0.47,91.4,0.981,100.4
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.518,28.3,0.922,49.2
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.458,43.0,0.944,30.4
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.404,74.2,0.819,86.3
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.478,33.3,0.899,16.9
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.475,44.2,0.995,9.1
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.445,42.4,0.858,59.4
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.469,43.9,0.969,9.1
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.435,61.6,0.987,30.0
stack5_scene0015,view_el45_az225,wood_block,colored_wood_blocks,0,0.414,48.0,0.969,40.3
stack5_scene0015,view_el45_az225,colored_wood_blocks,bleach_cleanser,0,0.475,106.4,0.845,10.6
stack5_scene0015,view_el45_az225,colored_wood_blocks,bleach_cleanser,0,0.334,32.0,0.552,26.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,tennis_ball,0,0.441,15.4,0.864,35.0
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.469,83.1,0.747,9.0
stack5_scene0015,view_el45_az225,colored_wood_blocks,pear,0,0.436,96.4,0.938,28.4
stack5_scene0015,view_el45_az225,colored_wood_blocks,tennis_ball,0,0.458,200.1,0.932,37.3
stack5_scene0015,view_el45_az225,colored_wood_blocks,tennis_ball,0,0.442,124.6,0.908,3.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.543,63.8,0.786,8.5
stack5_scene0015,view_el45_az225,colored_wood_blocks,pear,0,0.358,33.8,0.901,15.7
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.5,21.3,0.735,7.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,bleach_cleanser,0,0.456,124.0,0.869,63.6
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.511,35.5,0.789,12.4
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.481,18.8,0.791,6.4
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.448,37.8,0.721,49.5
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.543,56.0,0.788,19.9
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.51,59.1,0.84,27.7
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.503,74.3,0.819,22.6
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.487,17.8,0.817,27.7
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.45,91.9,0.785,6.8
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.481,74.2,0.855,3.5
stack5_scene0015,view_el45_az225,bleach_cleanser,bleach_cleanser,1,0.375,133.6,0.829,15.6
stack5_scene0015,view_el45_az225,bleach_cleanser,tennis_ball,0,0.333,115.2,0.957,45.6
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.577,23.4,0.548,19.6
stack5_scene0015,view_el45_az225,bleach_cleanser,pear,0,0.243,80.1,1.0,17.8
stack5_scene0015,view_el45_az225,bleach_cleanser,tennis_ball,0,0.404,123.1,1.0,26.7
stack5_scene0015,view_el45_az225,bleach_cleanser,tennis_ball,0,0.508,63.0,0.994,7.4
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.407,85.6,1.0,2.1
stack5_scene0015,view_el45_az225,bleach_cleanser,pear,0,0.409,138.4,0.968,26.2
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.503,89.7,0.836,17.7
stack5_scene0015,view_el45_az225,bleach_cleanser,bleach_cleanser,1,0.422,17.9,0.316,74.1
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.508,77.1,0.928,22.9
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.484,104.4,0.948,4.1
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.36,142.4,0.921,60.1
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.447,88.6,0.998,9.3
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.402,99.2,1.0,17.1
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.409,74.4,0.998,33.2
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.418,107.6,0.984,17.1
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.444,81.2,1.0,3.7
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.386,89.2,0.999,14.1
stack5_scene0015,view_el45_az225,bleach_cleanser,tennis_ball,0,0.238,27.4,0.772,61.3
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.329,110.5,0.815,35.2
stack5_scene0015,view_el45_az225,bleach_cleanser,pear,0,0.274,125.3,0.831,2.2
stack5_scene0015,view_el45_az225,bleach_cleanser,tennis_ball,0,0.358,230.3,0.872,11.0
stack5_scene0015,view_el45_az225,bleach_cleanser,tennis_ball,0,0.331,154.7,0.831,23.0
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.386,94.4,0.902,17.7
stack5_scene0015,view_el45_az225,bleach_cleanser,pear,0,0.342,16.9,0.723,41.9
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.38,45.1,0.875,33.4
stack5_scene0015,view_el45_az225,bleach_cleanser,bleach_cleanser,1,0.231,151.3,0.852,89.8
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.369,59.4,0.873,38.6
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.301,32.4,0.855,19.8
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.205,11.4,0.676,75.7
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.251,86.0,0.903,6.3
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.297,86.1,0.892,1.4
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.278,105.8,0.903,48.8
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.272,31.6,0.948,1.5
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.322,122.5,0.89,19.4
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.274,104.4,0.932,29.7
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.528,92.0,0.915,26.0
stack5_scene0015,view_el45_az225,tennis_ball,pear,0,0.45,98.2,0.895,63.4
stack5_scene0015,view_el45_az225,tennis_ball,tennis_ball,1,0.576,204.5,0.72,72.3
stack5_scene0015,view_el45_az225,tennis_ball,tennis_ball,1,0.643,129.2,0.589,38.3
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.42,74.3,0.993,43.5
stack5_scene0015,view_el45_az225,tennis_ball,pear,0,0.666,23.9,0.628,19.4
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.519,33.7,0.96,27.9
stack5_scene0015,view_el45_az225,tennis_ball,bleach_cleanser,0,0.469,132.5,0.958,28.5
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.619,40.0,0.86,22.7
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.624,16.4,0.842,41.5
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.657,31.1,0.639,14.5
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.654,67.1,0.996,54.9
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.568,71.5,1.0,62.7
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.573,84.4,0.99,12.4
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.491,30.0,0.983,62.7
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.524,96.2,0.993,41.9
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.61,84.4,0.998,31.5
stack5_scene0015,view_el45_az225,colored_wood_blocks,pear,0,0.278,71.3,0.997,37.4
stack5_scene0015,view_el45_az225,colored_wood_blocks,tennis_ball,0,0.491,136.5,0.994,46.3
stack5_scene0015,view_el45_az225,colored_wood_blocks,tennis_ball,0,0.546,67.4,0.963,12.3
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.387,68.4,0.982,17.5
stack5_scene0015,view_el45_az225,colored_wood_blocks,pear,0,0.521,115.1,0.968,6.6
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.492,66.7,0.731,1.9
stack5_scene0015,view_el45_az225,colored_wood_blocks,bleach_cleanser,0,0.463,41.0,0.562,54.5
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.591,54.4,0.843,3.3
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.551,81.4,0.871,15.5
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.527,119.1,0.866,40.5
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.485,69.9,0.973,28.9
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.488,80.8,0.998,36.7
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.449,60.0,0.976,13.6
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.417,84.7,0.955,36.7
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.423,71.1,0.999,15.9
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.463,74.1,0.989,5.5
stack5_scene0015,view_el45_az225,pear,tennis_ball,0,0.581,109.9,0.804,8.9
stack5_scene0015,view_el45_az225,pear,tennis_ball,0,0.606,41.5,0.797,25.2
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.536,68.0,1.0,19.9
stack5_scene0015,view_el45_az225,pear,pear,1,0.551,119.8,0.529,44.0
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.443,95.3,0.998,35.5
stack5_scene0015,view_el45_az225,pear,bleach_cleanser,0,0.415,87.2,1.0,91.9
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.475,78.0,0.999,40.7
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.445,96.9,0.993,21.9
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.414,128.7,0.897,77.9
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.408,73.6,1.0,8.5
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.383,89.4,1.0,0.7
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.523,59.6,0.998,51.0
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.359,109.4,1.0,0.7
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.454,22.5,0.971,21.5
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.407,69.4,1.0,31.9
stack5_scene0015,view_el45_az225,tennis_ball,tennis_ball,1,0.636,75.8,0.335,34.0
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.496,156.7,1.0,28.8
stack5_scene0015,view_el45_az225,tennis_ball,pear,0,0.558,227.5,0.689,52.9
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.503,192.5,0.998,44.4
stack5_scene0015,view_el45_az225,tennis_ball,bleach_cleanser,0,0.45,111.6,0.999,100.8
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.584,175.0,0.995,49.6
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.573,199.9,0.988,30.8
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.502,235.4,0.851,86.8
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.483,165.1,1.0,17.4
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.501,178.1,1.0,9.6
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.466,141.9,0.998,59.9
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.433,209.1,1.0,9.6
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.478,115.7,0.992,30.4
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.481,152.9,1.0,40.8
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.538,88.5,0.996,5.3
stack5_scene0015,view_el45_az225,tennis_ball,pear,0,0.829,152.5,0.603,18.9
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.605,117.2,0.991,10.4
stack5_scene0015,view_el45_az225,tennis_ball,bleach_cleanser,0,0.447,61.4,0.992,66.8
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.663,99.6,0.96,15.6
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.692,124.2,0.948,3.2
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.634,160.1,0.766,52.7
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.622,95.5,0.998,16.6
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.569,110.2,1.0,24.4
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.658,74.7,0.993,25.8
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.549,133.9,1.0,24.5
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.697,49.1,0.988,3.6
stack5_scene0015,view_el45_az225,tennis_ball,colored_wood_blocks,0,0.589,87.9,1.0,6.7
stack5_scene0015,view_el45_az225,colored_wood_blocks,pear,0,0.493,92.5,0.997,24.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.749,62.1,0.987,15.7
stack5_scene0015,view_el45_az225,colored_wood_blocks,bleach_cleanser,0,0.689,99.1,1.0,72.1
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.724,65.8,0.969,20.9
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.706,76.5,0.974,2.1
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.588,97.7,0.918,58.0
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.691,9.3,0.368,11.4
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.696,22.4,0.783,19.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.723,15.7,0.42,31.1
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.661,69.8,0.95,19.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.666,50.3,0.978,1.7
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.613,10.7,0.489,12.0
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.512,52.3,0.977,8.5
stack5_scene0015,view_el45_az225,pear,bleach_cleanser,0,0.411,155.8,0.972,47.9
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.615,62.8,0.975,3.3
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.639,35.9,0.96,22.1
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.584,10.9,0.72,33.8
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.531,84.6,0.999,35.5
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.527,85.8,1.0,43.3
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.547,104.5,0.99,7.0
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.459,40.8,1.0,43.3
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.61,117.2,0.949,22.5
stack5_scene0015,view_el45_az225,pear,colored_wood_blocks,0,0.514,102.1,1.0,12.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,bleach_cleanser,0,0.663,107.6,0.879,56.4
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.777,25.8,0.947,5.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.814,25.0,0.944,13.6
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.671,54.0,0.904,42.3
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.772,54.9,0.975,27.0
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.744,58.7,0.999,34.8
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.735,69.7,0.976,15.5
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.778,18.6,0.669,34.8
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.733,91.1,0.973,14.0
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.646,72.7,0.984,3.7
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.666,94.2,0.902,51.2
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.629,121.7,0.941,70.0
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.549,160.0,0.929,14.1
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.55,103.1,0.998,83.4
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.526,113.8,1.0,91.2
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.52,86.5,1.0,40.9
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.511,125.4,0.987,91.2
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.488,89.3,1.0,70.4
stack5_scene0015,view_el45_az225,bleach_cleanser,colored_wood_blocks,0,0.466,101.4,1.0,60.1
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.833,27.9,0.381,18.8
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.753,67.6,0.782,37.1
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.737,61.4,0.984,32.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.713,70.9,0.999,40.0
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.726,69.0,0.981,10.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.674,42.3,0.991,40.1
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.661,79.3,1.0,19.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.655,76.1,0.994,8.9
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.782,40.3,0.758,55.9
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.803,69.8,0.986,13.4
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.748,75.3,0.998,21.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.74,84.5,0.982,29.0
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.728,27.9,0.994,21.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.775,96.7,0.988,0.4
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.694,87.1,0.996,9.9
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.78,89.3,0.922,69.4
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.725,88.9,0.985,77.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.727,110.0,0.894,26.9
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.695,39.9,0.956,77.2
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.624,125.5,0.924,56.3
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.757,107.3,0.986,46.0
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.858,16.0,0.778,7.8
stack5_scene0015,view_el45_az225,colored_wood_blocks,colored_wood_blocks,1,0.828,24.0,0.489,42.5
